id,R_class,P_class,Prob,spot_on,class_0_p,class_1_p,class_2_p,class_3_p,class_4_p
155746.jpg,class_1,class_1,0.9999993,1,7.5225114e-07,0.9999993,2.2482443e-11,1.9507527e-09,2.4949458e-09
155816.jpg,class_1,class_1,0.99999166,1,1.1526351e-08,0.99999166,8.229467e-06,9.1311075e-10,1.5711571e-07
155865.jpg,class_1,class_1,1.0,1,2.035513e-09,1.0,2.4781383e-10,3.2632562e-12,4.6895734e-11
156116.jpg,class_1,class_1,1.0,1,1.0283982e-10,1.0,4.031494e-10,2.7022401e-12,4.4258558e-10
156813.jpg,class_1,class_1,0.9999856,1,4.282033e-07,0.9999856,1.40037055e-05,3.273319e-09,2.9397594e-08
157023.jpg,class_1,class_1,1.0,1,1.8063552e-10,1.0,1.1580623e-10,6.266895e-12,8.8466523e-10
157717.jpg,class_1,class_1,0.99999964,1,3.4133572e-07,0.99999964,2.750044e-12,7.346373e-12,6.0153764e-11
157974.jpg,class_1,class_1,0.9999958,1,1.5630438e-09,0.9999958,2.857591e-09,3.6568792e-10,4.151723e-06
158360.jpg,class_1,class_1,1.0,1,1.1510366e-08,1.0,4.6466844e-11,7.7388035e-12,1.9938102e-09
158538.jpg,class_1,class_1,1.0,1,1.58315e-09,1.0,8.9879935e-09,1.4947852e-09,8.0332735e-10
158650.jpg,class_1,class_1,0.9999993,1,2.1877844e-08,0.9999993,3.071528e-10,3.839923e-08,6.8363573e-07
158651.jpg,class_1,class_1,0.9999989,1,1.2655401e-08,0.9999989,5.460464e-07,2.50595e-07,2.6235244e-07
159468.jpg,class_1,class_1,0.99999976,1,2.5313562e-10,0.99999976,1.2684235e-09,6.1165885e-11,2.1417401e-07
160904.jpg,class_1,class_1,1.0,1,1.5316542e-10,1.0,3.1756625e-10,2.7301017e-12,1.7361644e-10
161053.jpg,class_1,class_1,0.9999962,1,8.006611e-10,0.9999962,5.273869e-10,1.2093272e-10,3.849995e-06
161216.jpg,class_1,class_1,1.0,1,1.2459578e-10,1.0,3.6834237e-11,3.6033494e-12,2.3506317e-09
161433.jpg,class_1,class_1,0.99999547,1,4.503334e-06,0.99999547,1.0153312e-10,1.5253567e-09,1.6869216e-10
162249.jpg,class_1,class_1,0.99999905,1,7.3943546e-10,0.99999905,1.0986032e-10,5.28267e-11,8.972108e-07
162565.jpg,class_1,class_1,0.90025043,1,9.719504e-06,0.90025043,0.09972788,2.4310582e-06,9.4238e-06
163352.jpg,class_1,class_1,0.99999523,1,8.954779e-11,0.99999523,8.416951e-12,2.707522e-11,4.760847e-06
163772.jpg,class_1,class_1,0.99959904,1,1.5027932e-07,0.99959904,0.00040069423,1.445089e-08,7.475637e-08
164828.jpg,class_1,class_1,0.9883321,1,1.6968094e-06,0.9883321,0.011665923,1.147945e-07,2.3559066e-07
166347.jpg,class_1,class_1,1.0,1,6.923622e-10,1.0,5.062593e-09,3.279656e-11,1.1509153e-09
166381.jpg,class_1,class_1,0.9999995,1,4.0361084e-10,0.9999995,5.2628866e-07,1.1090405e-09,3.050048e-08
166936.jpg,class_1,class_1,1.0,1,5.400006e-10,1.0,8.393057e-12,1.973757e-12,2.6062753e-11
168009.jpg,class_1,class_1,0.9999981,1,3.0359285e-08,0.9999981,1.4379166e-06,2.4203226e-09,4.5310003e-07
168299.jpg,class_1,class_1,1.0,1,5.6638365e-09,1.0,3.7854617e-10,4.029918e-10,1.9760467e-09
168471.jpg,class_1,class_1,1.0,1,5.7327427e-09,1.0,7.196153e-12,8.529685e-12,9.5689554e-11
168564.jpg,class_1,class_1,0.9995017,1,2.8348497e-09,0.9995017,3.820095e-09,6.3984534e-10,0.0004982964
169214.jpg,class_1,class_1,0.9999989,1,3.213378e-08,0.9999989,1.0934533e-06,1.4914431e-09,1.0757003e-08
169695.jpg,class_1,class_1,1.0,1,2.934172e-08,1.0,2.3792873e-10,8.729367e-11,1.3048023e-09
170070.jpg,class_1,class_1,0.9950362,1,7.509626e-06,0.9950362,0.00495469,9.370624e-07,7.517547e-07
170579.jpg,class_1,class_1,1.0,1,2.4067345e-08,1.0,1.3832191e-11,1.5387983e-11,2.2424548e-08
171164.jpg,class_1,class_1,0.9999999,1,2.317418e-08,0.9999999,1.3694189e-07,2.3504015e-10,5.070485e-10
171447.jpg,class_1,class_1,0.9999999,1,1.2972787e-08,0.9999999,7.70903e-08,5.1350053e-09,7.325146e-09
171451.jpg,class_1,class_1,0.9999945,1,3.1006945e-08,0.9999945,5.4803504e-06,1.4648117e-09,1.5586247e-08
172480.jpg,class_1,class_1,0.9999999,1,1.14073195e-07,0.9999999,6.6892886e-10,2.1590549e-11,2.2896877e-10
173026.jpg,class_1,class_1,0.999977,1,5.6319628e-08,0.999977,2.2474507e-05,1.8421245e-08,4.7054502e-07
173213.jpg,class_1,class_1,0.8302263,1,3.509617e-05,0.8302263,0.16972001,8.320012e-06,1.03031425e-05
173254.jpg,class_1,class_1,1.0,1,1.6990197e-09,1.0,2.8252956e-10,1.3216106e-10,6.946072e-09
173964.jpg,class_1,class_1,1.0,1,8.7898694e-10,1.0,1.6440653e-10,1.373704e-11,4.7520643e-10
173965.jpg,class_1,class_1,0.9999461,1,5.3924112e-05,0.9999461,8.44653e-12,2.318706e-10,2.9183667e-10
174105.jpg,class_1,class_1,0.99999785,1,6.300768e-07,0.99999785,2.312704e-10,1.5159601e-09,1.4927941e-06
174184.jpg,class_1,class_1,0.9999999,1,5.772211e-08,0.9999999,1.957219e-10,3.1848565e-11,9.779984e-08
175205.jpg,class_1,class_1,1.0,1,2.650811e-10,1.0,3.0340307e-11,3.4583345e-12,1.5972926e-10
175217.jpg,class_1,class_1,1.0,1,1.3127736e-08,1.0,1.1269278e-08,2.8965948e-11,1.5052308e-09
175930.jpg,class_1,class_1,1.0,1,9.392767e-09,1.0,2.9325507e-11,1.34556515e-11,6.792068e-09
178701.jpg,class_1,class_1,1.0,1,6.163179e-10,1.0,5.834354e-11,1.11249334e-11,1.2985588e-08
179093.jpg,class_1,class_1,1.0,1,2.9152332e-08,1.0,9.0950594e-11,4.370321e-11,1.9399629e-10
179730.jpg,class_1,class_1,0.9999999,1,8.2302655e-08,0.9999999,1.2399306e-11,4.310878e-11,3.253915e-08
180050.jpg,class_1,class_1,0.9999999,1,1.5080591e-08,0.9999999,8.6627686e-08,2.8862004e-10,1.2950976e-09
181122.jpg,class_1,class_1,0.99955255,1,9.697717e-09,0.99955255,1.15390595e-08,1.4121881e-09,0.00044741092
181822.jpg,class_1,class_1,1.0,1,1.5900035e-10,1.0,3.887459e-11,3.0712223e-12,5.4326205e-10
181985.jpg,class_1,class_1,0.8877043,1,2.5335518e-07,0.8877043,9.687191e-06,3.4258363e-07,0.112285435
185452.jpg,class_1,class_1,0.99916327,1,3.2235544e-08,0.99916327,0.00059193635,2.2641302e-07,0.00024456036
185710.jpg,class_1,class_1,0.99962115,1,1.661379e-06,0.99962115,0.00037674574,6.3375076e-08,2.930322e-07
186249.jpg,class_1,class_1,1.0,1,2.0290127e-09,1.0,1.862692e-11,8.9352145e-12,1.1437696e-10
186271.jpg,class_1,class_1,1.0,1,3.1016505e-09,1.0,1.5290776e-09,1.30000654e-11,4.062631e-11
186442.jpg,class_1,class_1,0.99999976,1,7.7494006e-10,0.99999976,2.4707177e-07,3.4911965e-10,1.7066625e-08
186667.jpg,class_1,class_1,0.99999464,1,9.77929e-10,0.99999464,3.5446757e-10,2.7199272e-11,5.327003e-06
187295.jpg,class_1,class_1,0.99997413,1,5.238771e-11,0.99997413,1.5944973e-09,5.408618e-10,2.5918249e-05
187666.jpg,class_1,class_1,1.0,1,3.4612433e-09,1.0,1.3497685e-10,1.9504209e-11,1.7042808e-09
187886.jpg,class_1,class_1,1.0,1,6.043592e-10,1.0,8.563866e-09,6.430312e-11,2.005676e-09
188393.jpg,class_1,class_1,1.0,1,1.1256748e-09,1.0,3.3154862e-08,5.442273e-11,4.486492e-09
188672.jpg,class_1,class_1,0.9999913,1,1.2656132e-07,0.9999913,2.0420934e-10,7.83255e-10,8.636092e-06
191276.jpg,class_1,class_1,1.0,1,2.7235147e-10,1.0,4.5247125e-11,1.0003034e-11,5.6225236e-10
191288.jpg,class_1,class_1,0.99983346,1,3.013397e-07,0.99983346,0.00016573748,4.4010836e-08,3.8753237e-07
192296.jpg,class_1,class_1,1.0,1,1.1139766e-09,1.0,7.592506e-09,5.3582458e-11,4.3964548e-08
193070.jpg,class_1,class_1,1.0,1,4.363531e-08,1.0,2.5629327e-12,2.2224302e-11,3.8229017e-10
193174.jpg,class_1,class_1,0.99998355,1,1.5063019e-07,0.99998355,1.6373659e-05,1.0001397e-08,1.6155813e-08
193632.jpg,class_1,class_1,1.0,1,4.0369036e-10,1.0,6.193358e-10,7.0572936e-11,1.6902417e-08
193896.jpg,class_1,class_1,1.0,1,6.623022e-09,1.0,1.3614132e-11,1.0632304e-11,1.8085305e-10
195607.jpg,class_1,class_1,1.0,1,3.854414e-10,1.0,8.0628455e-12,2.6176925e-12,2.613937e-11
196518.jpg,class_1,class_1,0.9999995,1,4.6427493e-07,0.9999995,4.6911747e-10,1.8739466e-09,5.058496e-10
197008.jpg,class_1,class_1,0.92481107,1,6.51251e-08,0.92481107,3.4012774e-07,2.2733134e-08,0.075188436
197064.jpg,class_1,class_1,1.0,1,2.9939557e-08,1.0,1.5428299e-08,1.1688583e-10,2.3954718e-09
199226.jpg,class_1,class_1,0.9999999,1,2.791673e-09,0.9999999,1.391868e-07,3.4602182e-10,3.673347e-08
200169.jpg,class_1,class_1,1.0,1,6.900814e-10,1.0,1.3169296e-11,3.837231e-12,1.7810353e-10
200395.jpg,class_1,class_1,0.99999833,1,1.6176526e-06,0.99999833,3.84228e-11,2.736015e-11,2.390201e-09
201293.jpg,class_1,class_1,0.9976037,1,0.0023960166,0.9976037,1.0023382e-10,1.412224e-07,8.809317e-08
201764.jpg,class_1,class_1,1.0,1,4.1218e-08,1.0,2.2189061e-11,3.2657984e-11,2.9930877e-08
202006.jpg,class_1,class_1,1.0,1,5.524999e-09,1.0,8.409209e-12,1.6663244e-11,3.480309e-09
202147.jpg,class_1,class_1,1.0,1,2.0460071e-09,1.0,6.326337e-10,7.267382e-12,2.0874555e-09
202663.jpg,class_1,class_1,0.9999995,1,4.8251457e-07,0.9999995,2.2204304e-10,5.6829923e-11,6.3832686e-09
202984.jpg,class_1,class_1,1.0,1,1.746971e-09,1.0,4.52176e-08,1.3912714e-10,1.4177339e-08
203280.jpg,class_1,class_1,1.0,1,1.6393004e-09,1.0,3.8303152e-11,2.1240327e-12,1.5082052e-09
203293.jpg,class_1,class_1,1.0,1,5.392133e-10,1.0,3.0106295e-09,2.0010505e-11,1.2804238e-10
204071.jpg,class_1,class_1,0.99999976,1,7.833427e-09,0.99999976,1.1578081e-10,1.9630399e-10,2.7901743e-07
204073.jpg,class_1,class_1,1.0,1,3.708352e-10,1.0,7.5455686e-10,1.08584454e-10,3.5985264e-09
204724.jpg,class_1,class_1,0.999275,1,0.0007249438,0.999275,2.1597315e-09,3.7891045e-08,6.210188e-10
204764.jpg,class_1,class_1,1.0,1,5.166283e-10,1.0,1.0046386e-10,1.2478812e-11,2.5885237e-08
204982.jpg,class_1,class_1,0.58666193,1,0.41333663,0.58666193,2.8616037e-10,1.4963557e-06,6.681559e-10
205075.jpg,class_1,class_1,1.0,1,2.1738047e-09,1.0,3.2587952e-09,7.323505e-11,4.638693e-09
205239.jpg,class_1,class_1,0.9999999,1,8.707591e-09,0.9999999,1.3801073e-10,1.5502372e-11,9.9307e-08
205711.jpg,class_1,class_1,1.0,1,3.0104417e-08,1.0,1.0055698e-11,7.001168e-12,7.489091e-10
206009.jpg,class_1,class_1,0.9999262,1,7.078858e-10,0.9999262,1.1500519e-08,4.62285e-09,7.382745e-05
206315.jpg,class_1,class_1,1.0,1,8.178824e-09,1.0,1.04508876e-11,3.8244147e-12,5.4377134e-09
206586.jpg,class_1,class_1,0.99999976,1,1.5733033e-09,0.99999976,3.2590353e-10,2.0312791e-11,2.0344318e-07
206660.jpg,class_1,class_1,1.0,1,2.3082372e-09,1.0,5.4933906e-13,6.9209184e-13,5.260146e-10
207060.jpg,class_1,class_1,1.0,1,5.353223e-10,1.0,3.0868925e-11,4.14531e-12,8.5606117e-10
208027.jpg,class_1,class_1,1.0,1,1.908653e-09,1.0,2.549058e-12,2.1511575e-12,1.3783633e-10
208320.jpg,class_1,class_1,1.0,1,2.0222657e-10,1.0,2.9005753e-11,1.4724262e-11,1.8611393e-08
208357.jpg,class_1,class_1,0.99859995,1,4.907105e-07,0.99859995,0.0013923354,3.58122e-07,6.9044545e-06
208811.jpg,class_1,class_1,1.0,1,1.0394143e-09,1.0,4.894899e-08,4.748956e-10,1.4393626e-08
209225.jpg,class_1,class_1,0.9999945,1,1.9373317e-07,0.9999945,5.1369593e-06,6.8579515e-09,1.5847941e-07
209321.jpg,class_1,class_2,0.5475622,0,1.9455595e-06,0.44874325,0.5475622,0.00011416398,0.0035785101
209691.jpg,class_1,class_1,1.0,1,9.557774e-11,1.0,5.380852e-10,2.6203265e-11,1.5845427e-09
209965.jpg,class_1,class_1,1.0,1,2.0704632e-10,1.0,4.1529907e-10,9.486809e-12,1.1168885e-10
210972.jpg,class_1,class_1,1.0,1,9.913683e-09,1.0,1.0362441e-11,1.1510891e-12,4.430911e-08
211292.jpg,class_1,class_1,1.0,1,5.7628113e-10,1.0,2.3389252e-11,1.1134778e-12,4.937964e-10
211641.jpg,class_1,class_1,1.0,1,8.188919e-10,1.0,8.687332e-10,7.238787e-12,2.1457301e-10
213118.jpg,class_1,class_1,1.0,1,4.9143145e-10,1.0,1.903082e-11,2.0312486e-11,4.9934488e-09
213606.jpg,class_1,class_1,0.8714188,1,2.7449865e-05,0.8714188,0.1285501,2.5988625e-06,1.0923848e-06
213743.jpg,class_1,class_1,1.0,1,2.5901535e-08,1.0,6.4325416e-12,6.7719205e-11,2.0473355e-08
213874.jpg,class_1,class_1,0.9999808,1,1.8144974e-10,0.9999808,3.2774497e-10,4.5289772e-11,1.9213274e-05
214090.jpg,class_1,class_1,0.7412916,1,1.222952e-05,0.7412916,0.25868833,3.228433e-06,4.704026e-06
215530.jpg,class_1,class_1,1.0,1,7.3955747e-10,1.0,4.3379467e-12,1.0940593e-12,1.2053646e-09
215581.jpg,class_1,class_1,1.0,1,2.9368286e-10,1.0,1.8422634e-10,5.6923e-12,8.85449e-09
215773.jpg,class_1,class_1,0.99431676,1,4.6635337e-06,0.99431676,0.0056716977,2.3407022e-06,4.482991e-06
216305.jpg,class_1,class_1,1.0,1,2.4307052e-08,1.0,3.4978257e-12,2.7822402e-11,2.4604649e-08
216443.jpg,class_1,class_1,1.0,1,1.2886787e-09,1.0,5.939876e-12,6.7999647e-12,1.4185509e-08
216613.jpg,class_1,class_1,1.0,1,5.0408144e-10,1.0,1.621628e-08,1.2805574e-11,1.1264872e-08
217179.jpg,class_1,class_2,0.5356288,0,1.3470874e-05,0.464339,0.5356288,2.7628698e-06,1.605373e-05
218549.jpg,class_1,class_1,0.9977823,1,2.0293505e-06,0.9977823,0.00047481174,5.256072e-07,0.0017404071
218644.jpg,class_1,class_1,1.0,1,3.1604958e-10,1.0,3.152631e-11,1.149749e-11,3.4080367e-09
219252.jpg,class_1,class_1,1.0,1,1.9314657e-08,1.0,4.857547e-12,1.8359625e-11,1.1570981e-09
219416.jpg,class_1,class_1,1.0,1,1.37101e-08,1.0,7.707578e-11,2.0367703e-10,5.7607563e-10
220851.jpg,class_1,class_1,1.0,1,4.6773824e-10,1.0,7.3913826e-11,5.19182e-13,3.1651452e-11
221103.jpg,class_1,class_1,1.0,1,9.856808e-11,1.0,7.018339e-11,1.450168e-11,3.3048715e-09
221356.jpg,class_1,class_1,1.0,1,2.029391e-10,1.0,1.255627e-10,1.2667851e-12,3.077334e-11
221942.jpg,class_1,class_1,1.0,1,4.664075e-09,1.0,3.470798e-08,2.1234718e-10,1.4624078e-09
221978.jpg,class_1,class_1,1.0,1,2.1225283e-10,1.0,3.7603448e-11,7.80992e-12,8.755513e-11
223521.jpg,class_1,class_1,1.0,1,2.0949902e-09,1.0,2.4486446e-11,7.431101e-12,3.062371e-09
224166.jpg,class_1,class_1,0.9999887,1,1.1289131e-05,0.9999887,4.7319535e-12,3.6226678e-11,1.2182387e-09
224231.jpg,class_1,class_1,0.9961104,1,1.3676839e-09,0.9961104,6.563211e-09,2.567263e-07,0.0038894478
224304.jpg,class_1,class_1,1.0,1,7.1359425e-09,1.0,1.3177835e-08,1.0684276e-09,1.4720774e-08
224405.jpg,class_1,class_1,1.0,1,1.66611e-09,1.0,1.3703329e-08,1.6987077e-10,3.2079175e-09
225053.jpg,class_1,class_1,0.9998318,1,1.1686379e-07,0.9998318,0.00016794229,2.4593895e-08,1.5947084e-07
225082.jpg,class_1,class_1,1.0,1,3.1886347e-09,1.0,1.0036307e-11,3.6720738e-11,4.6291096e-10
225337.jpg,class_1,class_1,1.0,1,5.941528e-09,1.0,1.1138352e-11,8.317197e-13,1.052658e-09
225478.jpg,class_1,class_1,1.0,1,1.5028404e-10,1.0,1.5508718e-09,3.1814447e-11,1.3439871e-08
225823.jpg,class_1,class_1,1.0,1,7.5663614e-11,1.0,6.266551e-11,8.3639514e-13,6.9466815e-09
226342.jpg,class_1,class_1,0.99999976,1,2.151387e-08,0.99999976,2.6082668e-07,3.5387478e-11,6.8727974e-09
229330.jpg,class_1,class_1,0.8703778,1,2.5236266e-05,0.8703778,0.12955883,1.1756453e-05,2.6495069e-05
230095.jpg,class_1,class_1,0.9999999,1,1.7135933e-07,0.9999999,7.488387e-11,1.0231278e-09,3.0716794e-08
231052.jpg,class_1,class_1,1.0,1,3.1552528e-08,1.0,3.113074e-11,1.9027926e-10,3.4999218e-08
231998.jpg,class_1,class_1,0.9964426,1,8.414782e-09,0.9964426,5.2243987e-09,4.492851e-09,0.0035573568
232655.jpg,class_1,class_1,1.0,1,1.5851382e-09,1.0,1.5363197e-08,7.510813e-12,5.5778215e-10
232857.jpg,class_1,class_1,0.9994435,1,2.5807046e-07,0.9994435,0.00055631617,2.4277764e-09,4.5326157e-08
232957.jpg,class_1,class_1,1.0,1,2.3804276e-09,1.0,1.2024237e-08,1.6908333e-10,2.3652042e-08
233306.jpg,class_1,class_1,1.0,1,8.486446e-10,1.0,4.5398776e-10,2.0311556e-11,2.419095e-09
233726.jpg,class_1,class_1,0.99999905,1,2.765147e-09,0.99999905,1.0027799e-06,1.3603153e-09,4.9681006e-08
233922.jpg,class_1,class_2,0.7793992,0,1.7459433e-06,0.22059149,0.7793992,2.5029362e-06,5.1066563e-06
234714.jpg,class_1,class_1,1.0,1,2.1241918e-11,1.0,9.892707e-11,9.0673194e-13,6.032674e-10
234788.jpg,class_1,class_1,0.9999994,1,5.7972795e-07,0.9999994,2.926531e-11,5.878798e-11,3.782401e-09
234823.jpg,class_1,class_1,0.9999993,1,1.0459132e-08,0.9999993,7.555324e-07,1.6817564e-09,9.472262e-09
234839.jpg,class_1,class_1,0.9999932,1,9.082491e-09,0.9999932,6.776944e-06,3.1440722e-10,5.812029e-09
234868.jpg,class_1,class_1,0.9959735,1,2.9979342e-06,0.9959735,0.004017781,7.8958044e-07,4.8706174e-06
236933.jpg,class_1,class_1,0.99999964,1,4.010871e-07,0.99999964,4.1394346e-10,2.3415592e-10,3.4808703e-10
237356.jpg,class_1,class_1,1.0,1,1.2201943e-09,1.0,5.111353e-11,1.4376674e-11,2.223467e-09
237993.jpg,class_1,class_1,1.0,1,2.342258e-09,1.0,2.0312196e-09,3.8682287e-11,6.160291e-09
238211.jpg,class_1,class_1,0.9999232,1,1.5916451e-07,0.9999232,7.6145625e-05,1.8455493e-08,4.3391472e-07
238789.jpg,class_1,class_2,0.77904016,0,1.733618e-05,0.22093758,0.77904016,3.9105016e-06,9.795582e-07
239945.jpg,class_1,class_1,1.0,1,5.759166e-09,1.0,3.2769847e-08,1.3270313e-10,4.1924264e-10
240924.jpg,class_1,class_1,0.99205136,1,1.1072625e-07,0.99205136,1.1787574e-08,3.3128124e-08,0.007948519
241167.jpg,class_1,class_1,1.0,1,2.6850959e-08,1.0,4.4608234e-10,1.2771419e-12,8.263596e-12
241331.jpg,class_1,class_1,1.0,1,8.5193685e-10,1.0,5.764938e-12,4.6263154e-12,1.4129409e-10
241620.jpg,class_1,class_1,1.0,1,1.0181774e-09,1.0,3.239965e-10,3.2614206e-12,7.0187203e-09
242141.jpg,class_1,class_1,1.0,1,1.405054e-09,1.0,4.8190813e-13,3.5625019e-13,5.2327746e-11
242637.jpg,class_1,class_1,0.99999964,1,4.536567e-11,0.99999964,1.2577653e-09,1.9469905e-10,3.7107688e-07
243771.jpg,class_1,class_1,1.0,1,1.6850125e-10,1.0,1.791019e-11,3.0006269e-12,8.040601e-10
245052.jpg,class_1,class_1,0.99772567,1,7.2811537e-07,0.99772567,0.0022735205,3.6877612e-08,9.398474e-08
245568.jpg,class_1,class_1,0.9996835,1,7.5906036e-07,0.9996835,0.00031558884,8.7655195e-08,1.04378614e-07
246763.jpg,class_1,class_1,1.0,1,1.020617e-10,1.0,1.015467e-11,1.6787339e-11,2.8113675e-10
247147.jpg,class_1,class_1,1.0,1,5.9293553e-10,1.0,5.858586e-11,3.904889e-13,4.6981235e-11
247242.jpg,class_1,class_1,0.99999976,1,4.4665777e-10,0.99999976,2.9106116e-07,5.6552475e-11,2.6059033e-10
247347.jpg,class_1,class_1,1.0,1,8.292851e-09,1.0,1.1588932e-10,2.1732512e-11,8.113206e-10
247569.jpg,class_1,class_1,0.9998499,1,5.6125174e-07,0.9998499,0.00014949667,1.5439936e-08,3.439359e-08
248160.jpg,class_1,class_1,1.0,1,1.7144279e-08,1.0,5.889843e-08,9.646071e-10,7.183027e-09
248209.jpg,class_1,class_1,1.0,1,3.596233e-10,1.0,4.0272192e-11,3.6095677e-12,4.322325e-10
248245.jpg,class_1,class_1,1.0,1,1.9064155e-09,1.0,1.0931661e-09,4.632033e-10,7.0017796e-09
249825.jpg,class_1,class_1,1.0,1,4.0309484e-10,1.0,1.440792e-10,1.6242351e-11,6.690645e-09
250671.jpg,class_1,class_1,0.9999999,1,7.630004e-09,0.9999999,5.794648e-08,4.5846124e-10,8.862485e-08
252485.jpg,class_1,class_1,1.0,1,2.0322052e-08,1.0,1.5528615e-12,4.4949994e-12,3.9473147e-11
253165.jpg,class_1,class_1,0.99999785,1,3.0429273e-10,0.99999785,5.7417633e-11,4.3176414e-11,2.1224594e-06
253330.jpg,class_1,class_1,1.0,1,2.5429855e-10,1.0,2.4801952e-10,6.4378437e-12,2.8094593e-10
253978.jpg,class_1,class_1,1.0,1,1.2145213e-10,1.0,3.4297059e-09,4.0106902e-12,2.2612292e-11
254202.jpg,class_1,class_1,1.0,1,3.0029217e-09,1.0,1.3579478e-12,2.4903322e-12,4.9586807e-10
255337.jpg,class_1,class_1,1.0,1,3.3136658e-08,1.0,1.1951742e-10,4.153266e-11,3.382647e-11
256346.jpg,class_1,class_1,0.58924866,1,1.2093566e-05,0.58924866,0.41066766,4.9496255e-05,2.2084456e-05
257394.jpg,class_1,class_1,1.0,1,2.0331665e-08,1.0,8.835341e-09,2.3913574e-10,2.9890472e-09
258575.jpg,class_1,class_1,0.9999999,1,2.8855356e-09,0.9999999,6.48276e-11,2.6679181e-11,1.2161652e-07
258735.jpg,class_1,class_0,0.832714,0,0.832714,0.16725667,1.143865e-08,2.924866e-05,8.97419e-09
260228.jpg,class_1,class_1,1.0,1,1.2737283e-09,1.0,1.2611842e-09,4.5473608e-12,1.0293656e-10
260413.jpg,class_1,class_1,1.0,1,6.2186417e-10,1.0,2.3111513e-11,1.0228279e-12,6.7670786e-11
260645.jpg,class_1,class_1,1.0,1,3.935304e-10,1.0,2.2850677e-10,9.854947e-11,5.3969713e-09
261131.jpg,class_1,class_1,1.0,1,1.0926455e-08,1.0,3.929257e-11,1.5286357e-11,4.7189275e-09
261316.jpg,class_1,class_1,0.68706256,1,9.998449e-06,0.68706256,0.3128768,4.0066294e-05,1.0558543e-05
262833.jpg,class_1,class_1,0.99999547,1,1.641942e-07,0.99999547,4.4654134e-06,2.2699935e-09,1.5734024e-08
264023.jpg,class_1,class_1,1.0,1,2.6766282e-08,1.0,4.9282228e-11,1.562238e-11,5.07559e-08
265184.jpg,class_1,class_1,1.0,1,1.6784986e-09,1.0,7.365239e-10,3.336153e-12,4.7213806e-11
265734.jpg,class_1,class_1,0.9999764,1,1.5467158e-07,0.9999764,2.3218714e-05,1.8264497e-08,2.6969698e-07
267579.jpg,class_1,class_1,1.0,1,9.601173e-10,1.0,3.4916153e-11,8.013692e-12,3.6993164e-10
268055.jpg,class_1,class_1,0.9999999,1,9.7537214e-11,0.9999999,2.4340534e-09,3.5851086e-11,9.271149e-08
269287.jpg,class_1,class_2,0.99951744,0,1.1007626e-06,0.00045060605,0.99951744,2.5809919e-05,5.019252e-06
269540.jpg,class_1,class_1,0.9861167,1,2.1086956e-07,0.9861167,2.3984077e-05,2.9858587e-08,0.013859009
269635.jpg,class_1,class_1,0.9999311,1,3.3264837e-07,0.9999311,6.857021e-05,1.6302522e-08,3.355636e-08
271177.jpg,class_1,class_1,1.0,1,7.883743e-10,1.0,6.625429e-11,3.8525654e-12,3.013262e-08
271191.jpg,class_1,class_1,1.0,1,1.1296194e-09,1.0,4.8466037e-10,3.350081e-11,1.0144038e-08
271310.jpg,class_1,class_1,1.0,1,1.2789234e-09,1.0,1.910179e-09,1.9739953e-11,5.3060885e-09
272198.jpg,class_1,class_1,1.0,1,6.876726e-11,1.0,8.936203e-12,6.4994066e-13,6.456551e-11
272525.jpg,class_1,class_1,0.9999987,1,1.7110706e-08,0.9999987,4.7314286e-10,6.53759e-10,1.3202763e-06
272736.jpg,class_1,class_1,0.9999932,1,9.705875e-10,0.9999932,6.5630945e-09,4.4449533e-10,6.8202935e-06
273165.jpg,class_1,class_1,1.0,1,3.1800146e-10,1.0,9.6230406e-11,2.3610404e-11,4.224037e-09
273898.jpg,class_1,class_1,0.99999976,1,2.1981388e-07,0.99999976,7.826979e-12,1.1433244e-10,5.0134627e-08
274018.jpg,class_1,class_1,1.0,1,1.1539898e-10,1.0,1.4337742e-10,1.4710752e-12,7.0454045e-11
274196.jpg,class_1,class_1,0.99999654,1,9.991941e-08,0.99999654,3.3790266e-06,9.4645785e-09,3.0982946e-08
274739.jpg,class_1,class_1,0.9999999,1,1.9063654e-08,0.9999999,1.1631077e-07,3.3651126e-10,2.5876434e-09
274957.jpg,class_1,class_1,0.99999964,1,2.5131293e-09,0.99999964,3.4021906e-07,1.17543015e-11,5.535151e-10
275757.jpg,class_1,class_1,0.99999964,1,3.5492826e-07,0.99999964,5.844379e-10,1.0545547e-09,3.9908982e-10
276359.jpg,class_1,class_1,0.9999999,1,1.9424121e-08,0.9999999,9.137603e-12,8.574591e-12,1.4319751e-07
276660.jpg,class_1,class_1,0.99999976,1,1.4161985e-08,0.99999976,8.3520656e-11,1.3396015e-10,2.6293102e-07
278091.jpg,class_1,class_1,1.0,1,7.4590725e-09,1.0,3.5802143e-12,1.0239937e-11,3.2610756e-10
278463.jpg,class_1,class_1,1.0,1,1.2953447e-09,1.0,2.673178e-09,1.4381638e-11,2.4060907e-09
279105.jpg,class_1,class_1,1.0,1,1.7991697e-09,1.0,1.7170325e-12,5.641919e-12,5.5093827e-09
279457.jpg,class_1,class_1,0.99972874,1,6.596293e-05,0.99972874,3.238262e-08,4.7652444e-05,0.00015768144
280587.jpg,class_1,class_1,1.0,1,4.1733586e-10,1.0,2.4712645e-11,9.377853e-13,6.1567756e-10
280607.jpg,class_1,class_1,1.0,1,4.709008e-10,1.0,7.5908585e-12,3.2670286e-13,3.6380395e-11
